task,task_safe,method,step,loss,train_ppl,path
Code,synthetic_code,RLB MatrixPolicy group-stat,520,0.1310073271393776,1.1399761340454106,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,530,0.12946516275405884,1.138219458340881,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,540,0.1265142723917961,1.1348656483076538,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,550,0.12453950271010399,1.1326267614031569,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,560,0.1242315798997879,1.1322780534780639,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,570,0.12430500239133835,1.1323611912059304,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,580,0.123366479575634,1.1312989429424523,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,590,0.1217112511396408,1.1294279336635458,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,600,0.12141595929861068,1.1290944720463738,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,610,0.11958722844719887,1.1270315489916132,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,620,0.11841951608657837,1.1257162684052002,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,630,0.1179821990430355,1.1252240811236205,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,640,0.11722145229578018,1.1243683960850452,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,650,0.1173605553805828,1.1245248100759775,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,660,0.11748929768800735,1.1246695933144468,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,670,0.11634643003344536,1.1233849790260624,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,680,0.1151675134897232,1.1220613822476886,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,690,0.11473070681095124,1.1215713653710442,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,700,0.11407526507973671,1.1208364815567136,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,710,0.1143091432750225,1.1210986514269434,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,720,0.11294647455215454,1.1195720057517822,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,730,0.11203493773937226,1.1185519396385168,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,740,0.11225107610225678,1.1187937277524538,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,750,0.11078716292977334,1.117157109103183,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,760,0.11075014621019363,1.1171157563771248,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,770,0.11034661829471588,1.1166650599250223,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,780,0.10918081179261208,1.1153640030751133,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,790,0.10899894237518311,1.1151611709186948,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,800,0.10856234654784203,1.1146744024729274,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,810,0.10804942324757576,1.11410280660464,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,820,0.10768074989318847,1.1136921422909432,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,830,0.10731014534831047,1.113279479393511,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,840,0.10559798702597618,1.1113749995185638,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,850,0.10572767183184624,1.111519137315664,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,860,0.10558462366461754,1.111360147912074,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,870,0.1054080493748188,1.111163927607486,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,880,0.1048804648220539,1.110577849300216,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,890,0.10400530472397804,1.1096063410553338,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,900,0.1032572016119957,1.1087765515212813,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,910,0.10386494919657707,1.109450612601058,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,920,0.10300980359315873,1.1085022763280707,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,930,0.10284417718648911,1.1083186942826944,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,940,0.10236309617757797,1.1077856314405397,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,950,0.10287982895970345,1.1083582085138042,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,960,0.10234293714165688,1.1077632997752958,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,970,0.1008860170841217,1.1061505523121855,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,980,0.10154057145118714,1.106874824998899,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,990,0.10079126805067062,1.1060457505815122,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1000,0.10102676525712014,1.1063062519384466,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1010,0.10108127817511559,1.1063665615642482,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1020,0.10014088600873947,1.105326632163981,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1030,0.09960278868675232,1.1047320188575538,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1040,0.09946292489767075,1.1045775176562902,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1050,0.09999752566218376,1.1051681835128346,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1060,0.10027813911437988,1.1054783520887697,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1070,0.09896527901291848,1.104027965952652,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1080,0.09926526397466659,1.1043592074210327,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1090,0.09859269857406616,1.1036167033475506,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1100,0.09855887666344643,1.1035793775532698,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1110,0.09839545711874961,1.1033990458491172,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1120,0.09772752076387406,1.102662291592327,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1130,0.09870242476463317,1.1037378056481806,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1140,0.09766142889857292,1.1025894169929142,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1150,0.0974214494228363,1.1023248499092761,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1160,0.09779879674315453,1.102740887727951,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1170,0.0974002055823803,1.1023014325447722,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1180,0.09750164970755577,1.102413260221311,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1190,0.09645185321569442,1.1012565579053968,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1200,0.09716797396540641,1.1020454730227969,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1210,0.09569589346647263,1.10042436686515,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1220,0.09588372856378555,1.1006310845970007,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1230,0.09557368084788323,1.1002898893393085,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1240,0.09518038704991341,1.099857237235134,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy group-stat,1250,0.09601214677095413,1.1007724347434105,experiments/runs/synthetic_dense_curves_20260529/synthetic_code/synthetic_code_matrix_policy_groupstat_20260529_dense_curve/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,1,10.983257293701172,58880.03181277921,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,10,10.460992601182726,34926.20203642056,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,20,9.024060344696045,8300.411282753883,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,30,8.20718846321106,3667.2174417239567,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,40,7.001598167419433,1098.3871630365074,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,50,4.772438287734985,118.20711381664755,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,60,2.9033825397491455,18.23572422631424,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,70,1.7678339004516601,5.858150271613541,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,80,1.1521133422851562,3.1648743098665397,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,90,0.7930983304977417,2.210233863452366,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,100,0.5795246541500092,1.7851896465430996,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,110,0.39181233048439024,1.4796599982688166,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,120,0.3154957890510559,1.3709388389578285,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,130,0.29326471984386443,1.340797679208852,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,140,0.28027004599571226,1.323487166493924,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,150,0.27122114300727845,1.3115650817628344,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,160,0.26502878665924073,1.3034684977417756,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,170,0.27476649582386015,1.3162232953456214,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,180,0.23036391884088517,1.2590581215388965,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,190,0.18542570173740386,1.203730761348414,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,200,0.1460540696978569,1.157258758990626,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,210,0.12287894636392593,1.1307475315620001,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,220,0.08573874533176422,1.0895216485029688,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,230,0.07770496234297752,1.0808037338236485,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,240,0.07515089213848114,1.0780468074006797,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,250,0.061828161031007765,1.0637795302434452,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,260,0.05870477110147476,1.060462115458343,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,270,0.05680505447089672,1.0584494502935475,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,280,0.057753841206431386,1.0594541696490483,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,290,0.0559144489467144,1.0575072090109745,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,300,0.05508147180080414,1.0566266964485655,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,310,0.05432213470339775,1.0558246651444405,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,320,0.07590897269546985,1.0788643635724597,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,330,0.059004230052232744,1.060779727884325,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,340,0.05163139551877975,1.052987535046167,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,350,0.04772370979189873,1.0488808197869814,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,360,0.047874489799141884,1.0490389819681338,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+AdamW,370,0.046695514023303984,1.0478029192076854,experiments/runs/synthetic_dense_curves_20260529/synthetic_symbolic/synthetic_symbolic_adamw_controls_20260529_dense_curve/silu.jsonl
