task,step,best_method,best_loss,best_ppl,silu_adamw_loss,silu_adamw_ppl,delta_loss_vs_silu_adamw,delta_ppl_vs_silu_adamw
Symbolic,670,SiLU/SwiGLU+Muon,0.040746557712554934,1.0415880896224836,0.044084856659173964,1.0450710323623593,-0.0033382989466190297,-0.003482942739875705
Symbolic,680,SiLU/SwiGLU+Muon,0.04040814973413944,1.0412356675373187,0.0436045166105032,1.0445691634353318,-0.0031963668763637584,-0.003333495898013128
Symbolic,690,SiLU/SwiGLU+Muon,0.04086805321276188,1.0417146455762756,0.04424325823783874,1.0452365863753645,-0.0033752050250768634,-0.003521940799088963
Symbolic,700,SiLU/SwiGLU+Muon,0.04048775136470795,1.0413185548932014,0.043586397916078566,1.0445502373773123,-0.0030986465513706193,-0.003231682484110987
Symbolic,710,SiLU/SwiGLU+Muon,0.04056859016418457,1.0414027372376056,0.043581027537584305,1.0445446277622443,-0.0030124373733997345,-0.0031418905246387574
Symbolic,720,SiLU/SwiGLU+Muon,0.040312161296606065,1.0411357257491927,0.04364490956068039,1.0446113575176732,-0.0033327482640743214,-0.003475631768480536
Symbolic,730,SiLU/SwiGLU+Muon,0.04055968150496483,1.041393459776834,0.04352138675749302,1.044482332163502,-0.0029617052525281948,-0.0030888723866679957
Symbolic,740,SiLU/SwiGLU+Muon,0.04001960754394531,1.0408311821354561,0.04307951740920544,1.0440209093878892,-0.003059909865260127,-0.00318972725243305
Symbolic,750,SiLU/SwiGLU+Muon,0.04037738516926766,1.041203634867816,0.04354557655751705,1.0445075982878356,-0.0031681913882493917,-0.0033039634200195955
Symbolic,760,SiLU/SwiGLU+Muon,0.04034818671643734,1.0411732337764312,0.04310628026723862,1.0440488507451644,-0.0027580935508012758,-0.0028756169687331745
Symbolic,770,SiLU/SwiGLU+Muon,0.04021768346428871,1.0410373661491497,0.043277830630540845,1.0442279730686257,-0.0030601471662521362,-0.0031906069194760356
Symbolic,780,SiLU/SwiGLU+Muon,0.03974254690110683,1.040542848723812,0.04300839640200138,1.043946660209641,-0.0032658495008945493,-0.0034038114858290225
Symbolic,790,SiLU/SwiGLU+Muon,0.039920246228575706,1.0407277689178431,0.04289221093058586,1.0438253758206701,-0.002971964702010152,-0.0030976069028270103
Symbolic,800,SiLU/SwiGLU+Muon,0.039850350096821786,1.0406550286147496,0.04256767146289349,1.043486668253797,-0.0027173213660717024,-0.002831639639047534
Symbolic,810,SiLU/SwiGLU+Muon,0.03996068798005581,1.0407698586227172,0.04272851161658764,1.0436545163078885,-0.00276782363653183,-0.0028846576851713213
Symbolic,820,SiLU/SwiGLU+Muon,0.04001978188753128,1.0408313635977127,0.04314131624996662,1.0440854306634693,-0.003121534362435341,-0.003254067065756594
Symbolic,830,SiLU/SwiGLU+Muon,0.04000919498503208,1.0408203444758775,0.04272411316633225,1.04364992585551,-0.002714918181300166,-0.0028295813796326286
Symbolic,840,SiLU/SwiGLU+Muon,0.03967595472931862,1.0404735590227783,0.04245231002569198,1.0433662970752764,-0.0027763552963733645,-0.0028927380524981228
Symbolic,850,SiLU/SwiGLU+Muon,0.039984571561217305,1.0407947162309492,0.042476818338036536,1.0433918685357302,-0.0024922467768192305,-0.0025971523047809697
Symbolic,860,SiLU/SwiGLU+Muon,0.03970362469553947,1.040502349289321,0.04227399937808514,1.0431802703409203,-0.002570374682545666,-0.0026779210515992524
Symbolic,870,SiLU/SwiGLU+Muon,0.039947256445884705,1.040755879580677,0.04212931431829929,1.0430293486594582,-0.002182057872414586,-0.0022734690787811207
Symbolic,880,SiLU/SwiGLU+Muon,0.03970771096646786,1.0405066010725088,0.041761404275894164,1.0426456782699856,-0.0020536933094263063,-0.0021390771974767464
Symbolic,890,SiLU/SwiGLU+Muon,0.03974161520600319,1.0405418792555863,0.04198767654597759,1.0428816267677947,-0.0022460613399744034,-0.0023397475122084455
Symbolic,900,SiLU/SwiGLU+Muon,0.03963301256299019,1.0404288797934647,0.04202152937650681,1.042916931860353,-0.0023885168135166154,-0.002488052066888402
Symbolic,910,SiLU/SwiGLU+Muon,0.03961833119392395,1.040413604985221,0.0416485607624054,1.042528029106423,-0.002030229568481444,-0.0021144241212018855
Symbolic,920,SiLU/SwiGLU+Muon,0.03936279155313969,1.040147772033211,0.04160470366477966,1.0424823078554808,-0.0022419121116399737,-0.0023345358222697232
Symbolic,930,SiLU/SwiGLU+Muon,0.03948923237621784,1.0402792974885482,0.04155815951526165,1.0424337875322516,-0.0020689271390438094,-0.002154490043703383
Symbolic,940,SiLU/SwiGLU+Muon,0.0397733885794878,1.040574941306586,0.041931797936558726,1.042823353620829,-0.0021584093570709284,-0.002248412314242998
Symbolic,950,SiLU/SwiGLU+Muon,0.039576174691319466,1.040369745710856,0.041481172665953636,1.0423535369284973,-0.0019049979746341705,-0.001983791217641251
Symbolic,960,SiLU/SwiGLU+Muon,0.03969801180064678,1.0404965090753893,0.041504723206162455,1.0423780852064422,-0.0018067114055156722,-0.0018815761310528867
Symbolic,970,SiLU/SwiGLU+Muon,0.03936490826308727,1.0401499737266773,0.041232365742325784,1.042094224412354,-0.001867457479238513,-0.0019442506856768293
Symbolic,980,SiLU/SwiGLU+Muon,0.03960138559341431,1.0403959747012845,0.0413509652018547,1.0422178235533983,-0.0017495796084403964,-0.0018218488521137832
Symbolic,990,SiLU/SwiGLU+Muon,0.039651668071746825,1.0404482897045926,0.041424237191677094,1.0422941917249482,-0.0017725691199302687,-0.0018459020203556165
Symbolic,1000,SiLU/SwiGLU+Muon,0.03921216316521168,1.0399911080504207,0.0410494290292263,1.0419036045564165,-0.0018372658640146214,-0.0019124965059957866
Symbolic,1010,SiLU/SwiGLU+Muon,0.03948153518140316,1.0402712902869502,0.0410808227956295,1.0419363143482319,-0.0015992876142263412,-0.0016650240612816614
Symbolic,1020,SiLU/SwiGLU+Muon,0.03940153680741787,1.0401880736038678,0.04098301790654659,1.0418344128658883,-0.0015814810991287218,-0.001646339262020513
Symbolic,1030,SiLU/SwiGLU+Muon,0.03936089761555195,1.0401458020601144,0.04095655605196953,1.0418068443599202,-0.0015956584364175824,-0.0016610422998057928
Symbolic,1040,SiLU/SwiGLU+Muon,0.03946459852159023,1.0402536717151938,0.041042061522603035,1.0418959283529865,-0.0015774630010128021,-0.0016422566377927161
Symbolic,1050,SiLU/SwiGLU+Muon,0.039151320978999135,1.039927834642631,0.04066637344658375,1.0415045739944373,-0.0015150524675846128,-0.0015767393518062445
Symbolic,1060,SiLU/SwiGLU+Muon,0.03951138705015182,1.0403023447924862,0.04087950177490711,1.041726571779402,-0.0013681147247552872,-0.0014242269869157997
Symbolic,1070,SiLU/SwiGLU+Muon,0.038978010416030884,1.0397476197811835,0.04038915149867535,1.0412158860848402,-0.0014111410826444654,-0.0014682663036567067
Symbolic,1080,SiLU/SwiGLU+Muon,0.03918647430837154,1.039964392210882,0.04049433618783951,1.0413254118142847,-0.0013078618794679642,-0.0013610196034026245
Symbolic,1090,SiLU/SwiGLU+Muon,0.03908145651221275,1.039855183176875,0.040348117053508756,1.041173161245257,-0.0012666605412960039,-0.0013179780683820752
Symbolic,1100,SiLU/SwiGLU+Muon,0.039284434914588925,1.0400662727432455,0.040584322437644,1.041419120999126,-0.001299887523055078,-0.0013528482558804455
Symbolic,1110,SiLU/SwiGLU+Muon,0.03934507966041565,1.0401293492106078,0.04056151397526264,1.0413953681011658,-0.001216434314846991,-0.001266018890557996
Symbolic,1120,SiLU/SwiGLU+Muon,0.038948047906160355,1.039716466799576,0.04007908292114735,1.0408930878035305,-0.0011310350149869933,-0.0011766210039545477
Symbolic,1130,SiLU/SwiGLU+Muon,0.03929010257124901,1.0400721674984879,0.04013002850115299,1.0409461180564294,-0.0008399259299039855,-0.000873950557941594
Symbolic,1140,SiLU/SwiGLU+Muon,0.03913906551897526,1.0399150899267222,0.03988077044487,1.0406866861844328,-0.0007417049258947386,-0.0007715962577106161
Symbolic,1150,SiLU/SwiGLU+Muon,0.03894248940050602,1.0397106875457784,0.03948362544178963,1.0402734647270921,-0.0005411360412836061,-0.0005627771813137006
Symbolic,1160,SiLU/SwiGLU+Muon,0.039041368663311,1.039813498454943,0.0394977942109108,1.0402882042260566,-0.00045642554759979526,-0.0004747057711136371
Symbolic,1170,SiLU/SwiGLU+Muon,0.03912850096821785,1.0399041037490033,0.03954169005155563,1.0403338695535458,-0.0004131890833377824,-0.00042976580454245905
Symbolic,1180,SiLU/SwiGLU+Muon,0.03914977908134461,1.039926231181578,0.03948696702718735,1.0402769408955195,-0.00033718794584274014,-0.0003507097139414661
Symbolic,1190,SiLU/SwiGLU+Muon,0.03886163830757141,1.0396266291985048,0.03899882920086384,1.0397692662884863,-0.00013719089329242845,-0.00014263708998152325
Symbolic,1200,SiLU/SwiGLU+Muon,0.03885939456522465,1.039624296546829,0.03910688534379005,1.039881625815394,-0.00024749077856540264,-0.0002573292685650319
Symbolic,1210,SiLU/SwiGLU+AdamW,0.03886168785393238,1.0396266807082224,0.03886168785393238,1.0396266807082224,0.0,0.0
Symbolic,1220,SiLU/SwiGLU+AdamW,0.03869012296199799,1.0394483325686716,0.03869012296199799,1.0394483325686716,0.0,0.0
Symbolic,1230,SiLU/SwiGLU+AdamW,0.039085578545928,1.0398594695038332,0.039085578545928,1.0398594695038332,0.0,0.0
Symbolic,1240,SiLU/SwiGLU+AdamW,0.03882761597633362,1.0395912592786496,0.03882761597633362,1.0395912592786496,0.0,0.0
Symbolic,1250,SiLU/SwiGLU+AdamW,0.03873213902115822,1.0394920070088145,0.03873213902115822,1.0394920070088145,0.0,0.0
Reasoning mix,10,RLB MatrixPolicy,10.012795978122288,22310.126959782523,10.638362248738607,41704.41380126284,-0.6255662706163196,-19394.286841480316
Reasoning mix,20,RLB MatrixPolicy,8.800295639038087,6636.205637747466,9.487868118286134,13198.627399563855,-0.6875724792480469,-6562.421761816388
Reasoning mix,30,RLB MatrixPolicy,7.43478536605835,1693.8941128032106,8.755350875854493,6344.546321474775,-1.3205655097961433,-4650.652208671565
Reasoning mix,40,RLB MatrixPolicy,5.857889699935913,349.98479123880605,8.14025650024414,3429.7974990665284,-2.2823668003082274,-3079.8127078277225
Reasoning mix,50,RLB MatrixPolicy,4.471103048324585,87.45313486409187,7.130379867553711,1249.351464869046,-2.6592768192291265,-1161.898330004954
Reasoning mix,60,RLB MatrixPolicy group-stat,3.3143540382385255,27.504621311321834,5.774311447143555,321.92269759538846,-2.4599574089050296,-294.4180762840666
Reasoning mix,70,RLB MatrixPolicy group-stat,2.47491660118103,11.880716234078465,4.505734062194824,90.53477782034062,-2.0308174610137937,-78.65406158626216
Reasoning mix,80,RLB MatrixPolicy,1.9121705889701843,6.767762898550513,3.2343905925750733,25.390893663963958,-1.322220003604889,-18.623130765413443
Reasoning mix,90,RLB MatrixPolicy,1.4932257771492004,4.451431710585859,2.1944887399673463,8.975411114612811,-0.7012629628181459,-4.523979404026952
Reasoning mix,100,RLB MatrixPolicy group-stat,1.1938339591026306,3.2997079320052145,1.5935431957244872,4.921154688361031,-0.39970923662185665,-1.6214467563558164
Reasoning mix,110,RLB MatrixPolicy group-stat,1.0297392368316651,2.8003355151216702,1.2892860174179077,3.6301937351520617,-0.2595467805862426,-0.8298582200303914
Reasoning mix,120,RLB MatrixPolicy group-stat,0.9252956986427308,2.522614083643914,1.0997790575027466,3.003502349322603,-0.17448335886001587,-0.48088826567868903
Reasoning mix,130,RLB MatrixPolicy,0.8612437844276428,2.3661017848391643,0.9720690190792084,2.643408066975584,-0.11082523465156557,-0.27730628213641983
Reasoning mix,140,RLB MatrixPolicy,0.8026028394699096,2.2313411995756764,0.8892720103263855,2.4333575471648383,-0.08666917085647585,-0.20201634758916187
Reasoning mix,150,RLB MatrixPolicy,0.7508878231048584,2.118880372728699,0.8359008252620697,2.306891218449294,-0.0850130021572113,-0.18801084572059512
Reasoning mix,160,RLB MatrixPolicy group-stat,0.6937845945358276,2.0012752343346816,0.7836702704429627,2.1894935698500366,-0.08988567590713503,-0.18821833551535505
Reasoning mix,170,RLB MatrixPolicy,0.6432541608810425,1.9026623855469766,0.7522870540618897,2.1218472509303217,-0.10903289318084719,-0.21918486538334503
Reasoning mix,180,RLB MatrixPolicy,0.5696637272834778,1.7676725314348427,0.7008574306964874,2.0154801013114185,-0.13119370341300962,-0.24780756987657582
Reasoning mix,190,RLB MatrixPolicy,0.5077384114265442,1.6615292470006258,0.6544950425624847,1.9241706477409877,-0.1467566311359405,-0.2626414007403619
Reasoning mix,200,RLB MatrixPolicy,0.4631746232509613,1.5891108138853485,0.6129211008548736,1.8458153442093934,-0.1497464776039123,-0.25670453032404494
Reasoning mix,210,RLB MatrixPolicy,0.43079296350479124,1.5384769960966345,0.5711963593959808,1.7703838002790353,-0.14040339589118955,-0.23190680418240084
Reasoning mix,220,RLB MatrixPolicy,0.40427733957767487,1.4982194048810273,0.5222127616405488,1.6857536968672804,-0.11793542206287388,-0.18753429198625304
Reasoning mix,230,RLB MatrixPolicy,0.3815446436405182,1.4645450433743843,0.48077455461025237,1.6173266249664795,-0.09922991096973416,-0.1527815815920952
Reasoning mix,240,RLB MatrixPolicy,0.36445991694927216,1.439736221002813,0.4507304817438126,1.5694582274406683,-0.08627056479454043,-0.12972200643785525
Reasoning mix,250,RLB MatrixPolicy,0.3472770839929581,1.4152088027546732,0.4282773733139038,1.5346116822674956,-0.08100028932094572,-0.11940287951282236
Reasoning mix,260,RLB MatrixPolicy,0.3381754994392395,1.4023865998716674,0.40745733082294466,1.5029913127634231,-0.06928183138370514,-0.10060471289175577
Reasoning mix,270,RLB MatrixPolicy,0.32558138370513917,1.3848355327971063,0.38701235353946684,1.4725746826702313,-0.061430969834327664,-0.08773914987312503
Reasoning mix,280,RLB MatrixPolicy,0.3170385241508484,1.3730554667025114,0.3751072436571121,1.4551474615859459,-0.058068719506263744,-0.08209199488343444
Reasoning mix,290,RLB MatrixPolicy,0.3058012813329697,1.357712476925064,0.35969464778900145,1.432891811069512,-0.053893366456031766,-0.075179334144448
Reasoning mix,300,RLB MatrixPolicy,0.29782595932483674,1.3469273473341246,0.3489622622728348,1.417595692493075,-0.051136302947998036,-0.07066834515895049
Reasoning mix,310,RLB MatrixPolicy,0.28842309713363645,1.3343217324113013,0.3378643363714218,1.4019502968392004,-0.04944123923778537,-0.06762856442789911
Reasoning mix,320,RLB MatrixPolicy,0.28332924246788027,1.327542173133165,0.33293984532356263,1.3950633763596607,-0.04961060285568236,-0.0675212032264958
Reasoning mix,330,RLB MatrixPolicy,0.27592370212078093,1.3177473188658848,0.3499591648578644,1.419009601951348,-0.07403546273708345,-0.10126228308546326
Reasoning mix,340,RLB MatrixPolicy,0.2664691388607025,1.305347304208733,0.31955536603927615,1.3765155826721422,-0.05308622717857364,-0.07116827846340934
Reasoning mix,350,RLB MatrixPolicy,0.26384819746017457,1.3019305449358864,0.31278124153614045,1.36722240683735,-0.04893304407596588,-0.06529186190146352
Reasoning mix,360,RLB MatrixPolicy,0.25958060622215273,1.296386276300434,0.3061753988265991,1.3582205159412166,-0.04659479260444638,-0.06183423964078272
Reasoning mix,370,RLB MatrixPolicy,0.2542174682021141,1.289452188628531,0.29934708774089813,1.3489777558685094,-0.04512961953878403,-0.05952556723997837
Reasoning mix,380,RLB MatrixPolicy,0.24944026917219161,1.2833069091824911,0.29153392314910886,1.3384790381443081,-0.04209365397691725,-0.055172128961817
Reasoning mix,390,RLB MatrixPolicy group-stat,0.24317697137594224,1.2752942947353214,0.28340534269809725,1.3276432032423215,-0.04022837132215501,-0.052348908507000136
Reasoning mix,400,RLB MatrixPolicy group-stat,0.23989250510931015,1.2711125048774263,0.2748600959777832,1.3163464998145515,-0.034967590868473064,-0.04523399493712521
Reasoning mix,410,RLB MatrixPolicy group-stat,0.2387273833155632,1.2696323664339104,0.26915350258350373,1.3088560384102703,-0.030426119267940532,-0.0392236719763599
Reasoning mix,420,RLB MatrixPolicy group-stat,0.2371705263853073,1.2676572683568526,0.2650045484304428,1.303436904356982,-0.027834022045135492,-0.035779636000129456
Reasoning mix,430,RLB MatrixPolicy group-stat,0.2302609071135521,1.2589284304669495,0.2556308001279831,1.2912759010255053,-0.025369893014431016,-0.0323474705585558
Reasoning mix,440,RLB MatrixPolicy group-stat,0.22629202902317047,1.253941799213454,0.24812016189098357,1.281613924094487,-0.0218281328678131,-0.02767212488103299
Reasoning mix,450,RLB MatrixPolicy group-stat,0.22306014746427535,1.2498957495350875,0.24288235902786254,1.2749186326287216,-0.019822211563587183,-0.025022883093634096
Reasoning mix,460,RLB MatrixPolicy group-stat,0.22057785987854003,1.2467969964218908,0.23882295042276383,1.2697537073243854,-0.018245090544223797,-0.022956710902494626
Reasoning mix,470,RLB MatrixPolicy group-stat,0.2166413575410843,1.241898624682494,0.23322512954473495,1.2626657106882222,-0.01658377200365066,-0.020767086005728297
Reasoning mix,480,RLB MatrixPolicy group-stat,0.21247198581695556,1.2367314670582952,0.226257786154747,1.2538988613845743,-0.013785800337791448,-0.017167394326279117
Reasoning mix,490,RLB MatrixPolicy group-stat,0.20924515575170516,1.2327471765491311,0.22214693576097488,1.248754851128883,-0.012901780009269725,-0.01600767457975194
Reasoning mix,500,RLB MatrixPolicy group-stat,0.2061928853392601,1.2289902353331317,0.2190447300672531,1.2448869593195908,-0.012851844727993,-0.015896723986459138
Reasoning mix,510,RLB MatrixPolicy group-stat,0.2046646758913994,1.2271135152201156,0.2164311558008194,1.2416376028649343,-0.011766479909420008,-0.014524087644818717
Reasoning mix,520,RLB MatrixPolicy group-stat,0.2015983685851097,1.2233565709991472,0.21354286670684813,1.238056568538589,-0.011944498121738423,-0.014699997539441734
Reasoning mix,530,RLB MatrixPolicy group-stat,0.1987390398979187,1.2198635886331823,0.21086047142744063,1.234740061523472,-0.012121431529521942,-0.014876472890289705
Reasoning mix,540,RLB MatrixPolicy group-stat,0.19722723662853242,1.2180207881985265,0.2078151136636734,1.2309855560986696,-0.010587877035140969,-0.012964767900143004
Reasoning mix,550,RLB MatrixPolicy group-stat,0.19507600069046022,1.2154033544737988,0.20590137541294098,1.2286320246936981,-0.010825374722480768,-0.013228670219899374
Reasoning mix,560,RLB MatrixPolicy group-stat,0.1928986757993698,1.2127599053654852,0.20409488826990127,1.2264145202872114,-0.011196212470531458,-0.01365461492172626
Reasoning mix,570,RLB MatrixPolicy group-stat,0.1898646891117096,1.2090859840896258,0.20028031319379808,1.2217451814588656,-0.010415624082088487,-0.012659197369239816
Reasoning mix,580,RLB MatrixPolicy group-stat,0.1892707586288452,1.208368084279665,0.19926522374153138,1.2205056300460282,-0.009994465112686174,-0.012137545766363278
Reasoning mix,590,RLB MatrixPolicy group-stat,0.18490222543478013,1.2031008017189633,0.1960204854607582,1.2165518267037587,-0.011118260025978072,-0.013451024984795446
Reasoning mix,600,RLB MatrixPolicy group-stat,0.183254112303257,1.2011195885692687,0.19410720616579055,1.2142264485407814,-0.010853093862533553,-0.01310685997151273
Reasoning mix,610,RLB MatrixPolicy group-stat,0.18284188210964203,1.2006245528500634,0.19319731295108794,1.213122134614205,-0.010355430841445912,-0.012497581764141508
Reasoning mix,620,RLB MatrixPolicy group-stat,0.18145036548376084,1.1989550256801333,0.19156456589698792,1.2111430291516256,-0.010114200413227081,-0.012188003471492292
Reasoning mix,630,RLB MatrixPolicy group-stat,0.18040596842765808,1.1977034942425484,0.19140213429927827,1.2109463172308939,-0.010996165871620195,-0.013242822988345448
Reasoning mix,640,RLB MatrixPolicy group-stat,0.17796590477228164,1.1947845840878648,0.18899489045143128,1.2080347799547515,-0.011028985679149644,-0.013250195866886694
Reasoning mix,650,RLB MatrixPolicy group-stat,0.1772051304578781,1.1938759683346327,0.18799425661563873,1.2068265840607713,-0.01078912615776062,-0.012950615726138537
Reasoning mix,660,RLB MatrixPolicy group-stat,0.17593001276254655,1.19235460612545,0.18614570796489716,1.2045977670801178,-0.010215695202350605,-0.01224316095466782
Reasoning mix,670,RLB MatrixPolicy group-stat,0.1743513122200966,1.1904737203303233,0.18420998752117157,1.2022682579225565,-0.009858675301074982,-0.011794537592233256
Reasoning mix,680,RLB MatrixPolicy group-stat,0.1743485674262047,1.1904704527298116,0.18382372409105302,1.201803955338656,-0.009475156664848328,-0.011333502608844359
Reasoning mix,690,RLB MatrixPolicy group-stat,0.17245977371931076,1.1882240218205875,0.18157996535301207,1.1991104201640344,-0.009120191633701313,-0.010886398343446846
Reasoning mix,700,RLB MatrixPolicy group-stat,0.17358724623918534,1.1895644672683512,0.18217452317476274,1.1998235726276651,-0.008587276935577398,-0.010259105359313958
Reasoning mix,710,RLB MatrixPolicy group-stat,0.17184656411409377,1.1874956147931754,0.1802251949906349,1.1974870008340779,-0.008378630876541143,-0.009991386040902439
Reasoning mix,720,RLB MatrixPolicy group-stat,0.16976800709962844,1.1850299009045886,0.17870481163263321,1.1956677448602837,-0.008936804533004772,-0.010637843955695114
Reasoning mix,730,RLB MatrixPolicy group-stat,0.17012369483709336,1.1854514764790562,0.1783258780837059,1.1952147520708891,-0.008202183246612538,-0.009763275591832876
Reasoning mix,740,RLB MatrixPolicy group-stat,0.16739905327558519,1.1822259423247394,0.1751120388507843,1.1913796899464284,-0.007712985575199116,-0.009153747621688968
Reasoning mix,750,RLB MatrixPolicy group-stat,0.16743874698877334,1.1822728701935823,0.17524123340845107,1.1915336196617108,-0.007802486419677734,-0.009260749468128493
Reasoning mix,760,RLB MatrixPolicy group-stat,0.16475771516561508,1.179107404258486,0.17181285917758943,1.187455591003383,-0.007055144011974351,-0.008348186744897124
Reasoning mix,770,RLB MatrixPolicy group-stat,0.16555603593587875,1.18004908602172,0.17215647101402282,1.1878636849086237,-0.006600435078144062,-0.007814598886903612
Reasoning mix,780,RLB MatrixPolicy group-stat,0.1649511680006981,1.1793355279935873,0.17108111679553986,1.1865869972528313,-0.006129948794841772,-0.0072514692592440255
Reasoning mix,790,RLB MatrixPolicy group-stat,0.16347130239009858,1.1775915606392826,0.16872642934322357,1.1837962427061324,-0.0052551269531249944,-0.006204682066849765
Reasoning mix,800,RLB MatrixPolicy group-stat,0.16426247358322144,1.1785236058143538,0.17005024701356888,1.1853644108456447,-0.005787773430347448,-0.00684080503129092
Reasoning mix,810,RLB MatrixPolicy group-stat,0.16407232135534286,1.1782995282302018,0.16930312067270278,1.1844791246222854,-0.005230799317359924,-0.006179596392083653
Reasoning mix,820,RLB MatrixPolicy group-stat,0.1614428475499153,1.1752052903772945,0.16568567901849746,1.1802020811400384,-0.004242831468582148,-0.004996790762743952
Reasoning mix,830,RLB MatrixPolicy group-stat,0.1599895626306534,1.1734986226893376,0.16411190778017043,1.1783461738191603,-0.004122345149517037,-0.004847551129822714
Reasoning mix,840,RLB MatrixPolicy group-stat,0.1610120415687561,1.174699113948855,0.16527118533849716,1.1797129962045922,-0.0042591437697410695,-0.00501388225573729
Reasoning mix,850,RLB MatrixPolicy group-stat,0.16050381660461427,1.1741022542161461,0.1640477478504181,1.1782705736367012,-0.003543931245803822,-0.004168319420555067
Reasoning mix,860,RLB MatrixPolicy group-stat,0.16112785190343856,1.1748351641242487,0.16459632366895677,1.178917121705198,-0.003468471765518205,-0.004081957580949203
Reasoning mix,870,RLB MatrixPolicy group-stat,0.15932148993015288,1.1727149021157532,0.16190872192382813,1.1757529159586257,-0.0025872319936752486,-0.0030380138428725
Reasoning mix,880,RLB MatrixPolicy group-stat,0.15901864767074586,1.1723598082565834,0.16207874864339827,1.1759528423658852,-0.003060100972652413,-0.003593034109301785
Reasoning mix,890,RLB MatrixPolicy group-stat,0.1588994726538658,1.1722201005816424,0.16122113317251205,1.1749447593508218,-0.0023216605186462402,-0.0027246587691793778
Reasoning mix,900,RLB MatrixPolicy group-stat,0.15764616429805756,1.1707518676012578,0.15993764102458954,1.1734376943378964,-0.002291476726531988,-0.0026858267366385302
Reasoning mix,910,RLB MatrixPolicy group-stat,0.15596894323825836,1.168789903696636,0.1572898805141449,1.1703348219935512,-0.00132093727588653,-0.0015449182969151654
Reasoning mix,920,RLB MatrixPolicy group-stat,0.15552401840686797,1.1682699957143654,0.15732581168413162,1.1703768742484706,-0.0018017932772636525,-0.0021068785341051832
Reasoning mix,930,RLB MatrixPolicy group-stat,0.15653942674398422,1.1694568692866991,0.1578703686594963,1.1710143847037766,-0.001330941915512085,-0.001557515417077493
Reasoning mix,940,RLB MatrixPolicy group-stat,0.15478163510560988,1.1674030134345883,0.15601136088371276,1.168839482063873,-0.0012297257781028748,-0.001436468629284704
Reasoning mix,950,RLB MatrixPolicy group-stat,0.15478122979402542,1.167402540272719,0.15551513135433198,1.168259613283672,-0.0007339015603065602,-0.0008570730109529467
Reasoning mix,960,RLB MatrixPolicy group-stat,0.15386378169059753,1.1663320001837865,0.15504980683326722,1.1677161198988477,-0.0011860251426696888,-0.0013841197150612494
Reasoning mix,970,RLB MatrixPolicy group-stat,0.15373281836509706,1.1661792634680772,0.15439289510250093,1.1669492853803527,-0.0006600767374038696,-0.000770021912275487
Reasoning mix,980,RLB MatrixPolicy group-stat,0.15272402614355088,1.1650034240866902,0.1539063423871994,1.1663816411425527,-0.0011823162436485346,-0.0013782170558624962
Reasoning mix,990,RLB MatrixPolicy group-stat,0.15328186452388765,1.1656534890085937,0.15418304800987243,1.1667044301575475,-0.00090118348598478,-0.0010509411489538767
Reasoning mix,1000,RLB MatrixPolicy group-stat,0.1525612458586693,1.164813799931385,0.1537120446562767,1.1661550378512544,-0.0011507987976074052,-0.001341237919869398
Reasoning mix,1010,RLB MatrixPolicy group-stat,0.15268158316612243,1.1649539789219652,0.15303259789943696,1.1653629667083703,-0.0003510147333145308,-0.0004089877864050795
Reasoning mix,1020,RLB MatrixPolicy group-stat,0.15059694796800613,1.1625280043678385,0.15142820924520492,1.1634947706435441,-0.0008312612771987915,-0.0009667662757055773
Reasoning mix,1030,RLB MatrixPolicy group-stat,0.1510029122233391,1.1630000449927629,0.15220021605491638,1.164393343337035,-0.00119730383157729,-0.0013932983442721536
Reasoning mix,1040,RLB MatrixPolicy group-stat,0.15046199262142182,1.1623711255841485,0.1515456408262253,1.1636314096966827,-0.0010836482048034723,-0.0012602841125342046
Reasoning mix,1050,RLB MatrixPolicy group-stat,0.1507276862859726,1.162680001259411,0.15194673836231232,1.1640982330026057,-0.0012190520763397106,-0.0014182317431947755
Reasoning mix,1060,RLB MatrixPolicy group-stat,0.14981224685907363,1.1616161251767436,0.15036702454090117,1.1622607426710088,-0.0005547776818275452,-0.0006446174942651428
Reasoning mix,1070,RLB MatrixPolicy group-stat,0.1501842960715294,1.1620483839470728,0.15051391273736953,1.1624314775944913,-0.0003296166658401378,-0.0003830936474185087
Reasoning mix,1080,RLB MatrixPolicy group-stat,0.14850449562072754,1.1600980131233776,0.14916603416204452,1.1608657165754772,-0.0006615385413169805,-0.000767703452099644
Reasoning mix,1090,RLB MatrixPolicy group-stat,0.14964577853679656,1.1614227689835424,0.15030545145273208,1.1621891808909874,-0.0006596729159355219,-0.0007664119074450859
Reasoning mix,1100,RLB MatrixPolicy group-stat,0.14706213623285294,1.1584259410176256,0.14793429225683213,1.159436709890428,-0.0008721560239791926,-0.0010107688728022701
Reasoning mix,1110,RLB MatrixPolicy group-stat,0.1481751874089241,1.1597160462170306,0.14867871552705764,1.1603001428975617,-0.0005035281181335338,-0.0005840966805310543
Reasoning mix,1120,RLB MatrixPolicy group-stat,0.1477420598268509,1.159213849975414,0.14891761988401414,1.1605773767719487,-0.0011755600571632385,-0.0013635267965346198
Reasoning mix,1130,RLB MatrixPolicy group-stat,0.14769723415374755,1.1591618885989288,0.14859081357717513,1.1601981547350968,-0.0008935794234275762,-0.0010362661361680292
