task,task_safe,method,step,loss,train_ppl,path
Symbolic,synthetic_symbolic,SiLU/SwiGLU+Muon,900,0.03987042032182217,1.040675915004918,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+Muon,1000,0.039574842043220995,1.0403683592650166,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+Muon,1100,0.039313252307474615,1.0400962451735158,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+Muon,1200,0.03908471751958132,1.0398585741578186,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/silu.jsonl
Symbolic,synthetic_symbolic,SiLU/SwiGLU+Muon,1250,0.03895149350166321,1.03972004924813,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/silu.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,1,11.061967849731445,63701.78414549005,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,100,7.110068003336589,1224.2307950399197,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,200,0.3841315061599016,1.4683385245467169,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,300,0.06230246003717184,1.0642841994900176,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,400,0.04712098546326161,1.048248824277722,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,500,0.04400678768754005,1.0449894479262263,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,600,0.04284230209887028,1.0437732810156541,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,700,0.04187486279755831,1.0427639820184187,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,800,0.04045693747699261,1.0412864683145338,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,900,0.04002905778586865,1.0408410182884056,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,1000,0.0397586477175355,1.0405596024480794,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,1100,0.039530198723077774,1.0403219148040121,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,1200,0.03930045522749424,1.0400829350638445,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB+Muon,1250,0.039092787653207776,1.039866965989326,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_muon_controls_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,1,11.061967849731445,63701.78414549005,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,100,3.0889871993450204,21.954830844651205,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,200,0.17854750130325556,1.1954796687670575,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,300,0.049289021193981174,1.0505239305481284,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,400,0.09661481615155935,1.101436036530998,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,500,0.046741143018007275,1.0478507304923181,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,600,0.04317636374384165,1.044122023882452,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,700,0.04226054687052965,1.0431662370448436,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,800,0.04159403685480356,1.0424711879541066,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,900,0.041323565281927585,1.0421892672597082,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,1000,0.041098037958145144,1.0419542516056102,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,1100,0.040952936932444575,1.0418030739432513,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,1200,0.04076067551970482,1.0416027946660638,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy,1250,0.04066710889339447,1.0415053399659362,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,1,11.061967849731445,63701.78414549005,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,100,3.087312577950834,21.918095582625764,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,200,0.17936684921383858,1.196459583926705,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,300,0.06393139760941267,1.0660192647829747,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,400,0.0478759741410613,1.0490405391018256,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,500,0.04420696537941694,1.0451986524402876,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,600,0.04293741971254349,1.0438725669612066,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,700,0.04169658556580544,1.042578097512313,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,800,0.04021416261792183,1.041033700822974,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,900,0.0398787684366107,1.0406846027231773,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,1000,0.03966863352805376,1.0404659415343265,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,1100,0.039513088203966616,1.0403041145082936,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,1200,0.03932591021060944,1.0401094106943618,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Symbolic,synthetic_symbolic,RLB MatrixPolicy group-stat,1250,0.03921497754752636,1.0399940349871213,experiments/runs/synthetic_fair_full_20260529/synthetic_symbolic/synthetic_symbolic_matrix_policy_groupstat_20260529_fair_full/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,1,10.96825122833252,58003.07053190429,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,100,6.100234503697867,445.9623376385841,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,200,0.861451711654663,2.3665938129733837,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,300,0.429667449593544,1.5367463929270564,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,400,0.3075255316495895,1.3600555325199568,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,500,0.24311600863933563,1.2752165516748746,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,600,0.20572030290961266,1.2284095733578353,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,700,0.18809807538986206,1.206951881821446,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,800,0.17554258853197097,1.1918927485327868,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,900,0.16415636301040648,1.178398558633996,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,1000,0.15601299837231636,1.1688413960267714,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,1100,0.15122850313782693,1.1632624368319568,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,1200,0.14833123967051506,1.159897036650462,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+AdamW,1250,0.14677444219589234,1.1580927167177548,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,1,10.956709861755371,57337.484108910845,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,100,5.369038680587152,214.65641510785457,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,200,0.8185586255788803,2.2672295545607266,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,300,0.40197583705186846,1.4947752140637127,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,400,0.2892074617743492,1.3353687377608476,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,500,0.23185768365859985,1.2609402636531715,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,600,0.20118972405791283,1.2228567551620566,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,700,0.1842393171787262,1.2023035205559682,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,800,0.17334554016590117,1.189276977057514,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,900,0.16312091365456582,1.1771790181007262,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,1000,0.15705315843224527,1.1700578106866095,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,1100,0.152411986887455,1.1646399539963066,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,1200,0.14798373848199844,1.159494041076445,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+AdamW,1250,0.1452844676375389,1.1563684728923356,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_adamw_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,1,10.96825122833252,58003.07053190429,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,100,9.259545981281935,10504.363080178828,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,200,2.13244744181633,8.435486931332312,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,300,0.7745876449346543,2.169697257039797,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,400,0.41623110622167586,1.516236240011131,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,500,0.27991303861141204,1.32301475613447,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,600,0.22579017505049706,1.2533126614208723,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,700,0.1952551546692848,1.2156211183266774,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,800,0.17703594744205475,1.193674001882919,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,900,0.16653531283140183,1.1812052468356358,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,1000,0.15885943531990052,1.1721731689535095,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,1100,0.1532156878709793,1.1655763525145857,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,1200,0.14911538511514663,1.1608069213223307,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,SiLU/SwiGLU+Muon,1250,0.14699092388153076,1.1583434497197675,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/silu.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,1,10.956709861755371,57337.484108910845,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,100,8.154060455283734,3477.4705508677325,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,200,1.5745374882221221,4.828507859825596,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,300,0.6700456351041794,1.9543265044945999,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,400,0.36581859856843946,1.441693693632653,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,500,0.27063063517212865,1.310790820931787,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,600,0.2204188087582588,1.2465987077322838,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,700,0.19117970541119575,1.2106769977413523,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,800,0.17534887418150902,1.191661884164777,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,900,0.16548652783036233,1.1799670658958992,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,1000,0.15769358113408088,1.1708073822667424,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,1100,0.15206965044140816,1.1642413235302929,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,1200,0.14781752839684487,1.159301337488226,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,1250,0.14571044892072677,1.156861169150498,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_muon_controls_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
